rm_id_a,rm_id_b,avg_eligibility_score_shared,n_shared_sub_industry,total_approved_credit_shared,n_customers_shared,n_shared_industry,jaccard,n_shared_region,shared_segments,score_gap
RM0025,RM0021,0.6599999999999999,3,125000000.0,2,4,0.058823529411764705,3,1,0.051444444444444404
RM0025,RM0250,0.6428888888888888,4,2350000000.0,9,4,0.2857142857142857,4,4,0.02246464646464641
RM0025,RM0203,0.6922857142857143,4,1800000000.0,7,4,0.12,4,3,0.08998989898989906
RM0025,RM0056,0.6765,3,225000000.0,2,3,0.0625,4,1,0.015080808080808028
RM0025,RM0084,0.6035,3,75000000.0,2,2,0.07142857142857142,2,1,0.11831944444444442
RM0025,RM0248,0.63425,6,1950000000.0,4,4,0.09523809523809523,4,2,0.015430555555555503
RM0025,RM0197,0.7010000000000001,4,175000000.0,2,4,0.05,4,1,0.019511111111111146
RM0025,RM0210,0.42200000000000004,5,0.0,2,4,0.058823529411764705,4,1,0.07044444444444442
RM0025,RM0115,0.422,4,50000000.0,2,3,0.07692307692307693,3,1,0.0778888888888889
RM0025,RM0049,0.6636923076923076,6,3850000000.0,13,4,0.21739130434782608,4,5,0.040861111111111015
RM0025,RM0107,0.627,2,175000000.0,4,3,0.16666666666666666,4,2,0.059015873015872966
RM0025,RM0029,0.6575,6,650000000.0,2,4,0.045454545454545456,4,1,0.05032679738562096
RM0025,RM0189,0.627,5,550000000.0,2,4,0.05,4,1,0.08636752136752135
RM0025,RM0244,0.6005,4,200000000.0,2,3,0.07142857142857142,3,1,0.01887301587301593
RM0025,RM0240,0.7615000000000001,2,150000000.0,2,4,0.05263157894736842,4,1,0.007027777777777855
RM0025,RM0114,0.6782,2,1275000000.0,5,4,0.125,3,2,0.07126262626262625
RM0025,RM0191,0.45799999999999996,3,50000000.0,2,3,0.08333333333333333,4,1,0.07672222222222225
RM0025,RM0093,0.69975,5,1700000000.0,4,4,0.125,4,2,0.06561111111111106
RM0025,RM0220,0.5235000000000001,3,200000000.0,2,2,0.09090909090909091,3,1,0.08155555555555549
RM0025,RM0252,0.541,5,1100000000.0,4,4,0.10526315789473684,4,2,0.03204444444444443
RM0025,RM0231,0.6724,3,1100000000.0,5,4,0.10526315789473684,4,2,0.0004444444444444695
RM0025,RM0175,0.5645,4,50000000.0,2,3,0.05263157894736842,3,1,0.002277777777777823
RM0025,RM0156,0.7164444444444444,5,3650000000.0,9,4,0.23529411764705882,4,4,0.0652301587301588
RM0025,RM0171,0.6762499999999999,4,1575000000.0,4,4,0.11764705882352941,4,2,0.029111111111111088
RM0025,RM0055,0.580857142857143,5,1500000000.0,7,4,0.13043478260869565,4,3,0.050128654970760245
RM0025,RM0216,0.6542000000000001,4,1125000000.0,5,3,0.08333333333333333,4,2,0.044539682539682546
RM0025,RM0007,0.6794,3,1275000000.0,5,3,0.1111111111111111,4,2,0.056158730158730186
RM0025,RM0059,0.7033333333333333,5,1375000000.0,6,4,0.13636363636363635,4,3,0.050915032679738514
RM0025,RM0238,0.6450000000000001,2,600000000.0,6,4,0.2,4,3,0.008555555555555538
RM0025,RM0003,0.624,5,1150000000.0,6,4,0.2,3,3,0.030191919191919103
RM0025,RM0013,0.6535,4,450000000.0,2,3,0.05555555555555555,4,1,0.01689898989898997
RM0025,RM0058,0.5635,1,300000000.0,2,3,0.07692307692307693,3,1,0.01577777777777778
RM0025,RM0054,0.6086,3,1100000000.0,5,3,0.125,4,2,0.011737373737373713
RM0025,RM0161,0.7005,3,900000000.0,6,4,0.17647058823529413,4,3,0.05436752136752143
RM0025,RM0227,0.6866000000000001,5,1150000000.0,5,4,0.11764705882352941,4,2,0.06277777777777782
RM0025,RM0229,0.7002857142857143,4,3825000000.0,7,3,0.14285714285714285,4,3,0.03839181286549709
RM0025,RM0036,0.6658571428571428,5,1900000000.0,7,3,0.14285714285714285,4,3,0.05456944444444445
RM0025,RM0166,0.7523333333333332,4,875000000.0,3,4,0.05555555555555555,4,1,0.08304444444444448
RM0025,RM0251,0.6022500000000001,6,950000000.0,4,4,0.09523809523809523,4,2,0.06291503267973864
RM0025,RM0083,0.6365,4,2000000000.0,8,4,0.15789473684210525,4,3,0.018911111111111212
RM0025,RM0223,0.6335555555555556,5,2825000000.0,9,4,0.3333333333333333,3,4,0.07643055555555556
RM0025,RM0095,0.355,6,0.0,2,4,0.05263157894736842,4,1,0.06638888888888883
RM0025,RM0148,0.5015000000000001,4,50000000.0,2,3,0.05555555555555555,4,1,0.056898989898990004
RM0025,RM0214,0.6438,3,500000000.0,5,3,0.125,4,2,0.019855555555555515
RM0025,RM0094,0.5995,3,150000000.0,2,4,0.058823529411764705,4,1,0.0061717171717171615
RM0025,RM0035,0.7625,3,575000000.0,2,4,0.0625,4,1,0.09877777777777774
RM0025,RM0247,0.663,5,825000000.0,4,4,0.09523809523809523,4,2,0.022756944444444427
RM0025,RM0091,0.66925,2,1100000000.0,4,3,0.10526315789473684,4,2,0.06744444444444442
RM0025,RM0051,0.606,4,200000000.0,2,4,0.07142857142857142,3,1,0.014158730158730148
RM0025,RM0224,0.5389999999999999,5,50000000.0,2,4,0.058823529411764705,4,1,0.030644444444444474
RM0025,RM0237,0.5538000000000001,3,100000000.0,5,3,0.125,4,2,0.02544444444444449
RM0025,RM0134,0.6917500000000001,4,1175000000.0,4,4,0.10526315789473684,4,2,0.017373015873015873
RM0025,RM0096,0.7735000000000001,5,1050000000.0,2,4,0.058823529411764705,4,1,0.026361111111111057
RM0025,RM0016,0.62875,6,2625000000.0,8,4,0.23529411764705882,3,4,0.007730158730158809
RM0025,RM0202,0.5335000000000001,5,100000000.0,2,4,0.05555555555555555,4,1,0.04580158730158734
RM0025,RM0232,0.6704285714285715,6,2150000000.0,7,4,0.13636363636363635,4,3,0.06911111111111112
RM0025,RM0145,0.5569999999999999,6,200000000.0,2,4,0.041666666666666664,4,1,0.01733333333333331
RM0025,RM0065,0.754,5,1300000000.0,4,4,0.1111111111111111,4,2,0.0665213675213675
RM0025,RM0027,0.6751428571428572,5,2900000000.0,7,3,0.125,4,3,0.02730808080808078
RM0025,RM0152,0.575,3,50000000.0,2,4,0.05555555555555555,3,1,0.0003055555555555589
RM0025,RM0102,0.6735000000000001,2,1300000000.0,6,4,0.25,3,3,0.0613015873015873
RM0025,RM0018,0.695,2,1275000000.0,3,3,0.06666666666666667,4,1,0.014000000000000012
RM0025,RM0170,0.485,5,1800000000.0,5,4,0.08333333333333333,4,2,0.018794444444444447
RM0025,RM0077,0.6421666666666667,3,2700000000.0,6,3,0.25,4,3,0.037873015873015836
RM0025,RM0155,0.698,3,1200000000.0,2,3,0.07142857142857142,4,1,0.04841269841269846
RM0025,RM0113,0.679,3,350000000.0,2,4,0.06666666666666667,4,1,0.08906944444444442
RM0025,RM0164,0.7915,2,1300000000.0,2,3,0.08333333333333333,3,1,0.0008444444444444255
RM0025,RM0135,0.5635,4,50000000.0,2,4,0.06666666666666667,4,1,0.01733333333333331
RM0025,RM0206,0.6635,4,1575000000.0,4,4,0.10526315789473684,4,2,0.048730158730158735
RM0025,RM0073,0.6845,3,650000000.0,2,3,0.05,4,1,0.11508730158730152
RM0025,RM0119,0.758,3,175000000.0,2,4,0.058823529411764705,3,1,0.09864444444444442
RM0025,RM0022,0.6105,3,250000000.0,2,4,0.045454545454545456,4,1,0.10567973856209156
RM0025,RM0079,0.6144000000000001,4,400000000.0,5,4,0.10526315789473684,4,2,0.05465873015873013
RM0025,RM0067,0.6065,4,250000000.0,2,4,0.05263157894736842,4,1,0.019752136752136717
RM0025,RM0070,0.55025,4,650000000.0,4,3,0.13333333333333333,4,2,0.00955555555555565
RM0025,RM0047,0.70825,5,1500000000.0,4,4,0.08333333333333333,4,2,0.016111111111111076
RM0025,RM0196,0.58425,3,775000000.0,4,3,0.15384615384615385,4,2,0.029269841269841224
RM0025,RM0062,0.7073333333333333,2,1050000000.0,3,3,0.06666666666666667,4,1,0.07719444444444445
RM0025,RM0080,0.5535,2,500000000.0,2,3,0.05555555555555555,4,1,0.045171717171717196
RM0025,RM0010,0.6715,3,1200000000.0,4,3,0.16666666666666666,4,2,0.013444444444444481
RM0025,RM0024,0.697,5,800000000.0,4,4,0.1,4,2,0.0732301587301587
RM0025,RM0032,0.5955999999999999,4,425000000.0,5,3,0.10526315789473684,4,2,0.02750694444444446
RM0025,RM0046,0.6375,4,1750000000.0,4,4,0.1,3,2,0.07844444444444443
RM0025,RM0167,0.6472,4,1375000000.0,5,4,0.09523809523809523,4,2,0.0599738562091503
RM0025,RM0064,0.656,3,350000000.0,2,4,0.058823529411764705,4,1,0.0028055555555555056
RM0025,RM0043,0.7075,3,225000000.0,2,3,0.08333333333333333,3,1,0.036044444444444435
RM0025,RM0194,0.667,5,1200000000.0,2,4,0.05555555555555555,4,1,0.04719444444444443
RM0025,RM0245,0.55825,4,650000000.0,4,4,0.1111111111111111,4,2,0.06132478632478633
RM0025,RM0228,0.6756666666666667,3,450000000.0,3,2,0.07142857142857142,4,1,0.042444444444444396
RM0025,RM0103,0.5715,3,625000000.0,4,3,0.16666666666666666,4,2,0.06977777777777783
RM0025,RM0006,0.692,2,650000000.0,2,2,0.07692307692307693,3,1,0.06601587301587308
RM0025,RM0178,0.6448333333333334,4,2075000000.0,6,4,0.15789473684210525,4,3,0.055631944444444414
RM0025,RM0125,0.6405000000000001,3,350000000.0,2,3,0.0625,4,1,0.0818444444444445
RM0025,RM0219,0.6578333333333334,4,675000000.0,6,3,0.21428571428571427,4,3,0.047944444444444456
RM0025,RM0199,0.4585,3,500000000.0,4,3,0.16666666666666666,2,2,0.0028888888888888298
RM0025,RM0198,0.73775,5,1350000000.0,4,4,0.08333333333333333,4,2,0.06887301587301586
RM0025,RM0209,0.6694000000000001,3,650000000.0,5,2,0.15384615384615385,4,2,0.0775555555555556
RM0025,RM0165,0.633,3,125000000.0,2,3,0.07692307692307693,3,1,0.020888888888888957
RM0025,RM0088,0.6915,4,1850000000.0,4,4,0.09523809523809523,4,2,0.03819444444444442
RM0025,RM0186,0.6619999999999999,5,575000000.0,2,4,0.05263157894736842,4,1,0.03977777777777769
RM0025,RM0075,0.6950000000000001,3,450000000.0,2,2,0.07142857142857142,4,1,0.06215873015873019
RM0025,RM0137,0.6506666666666666,5,850000000.0,9,4,0.17391304347826086,4,4,0.040398989898989934
RM0025,RM0074,0.5800000000000001,4,500000000.0,2,3,0.06666666666666667,4,1,0.0813194444444445
RM0025,RM0255,0.6665000000000001,3,700000000.0,2,4,0.05263157894736842,3,1,0.05167521367521377
RM0025,RM0039,0.5963750000000001,4,1000000000.0,8,4,0.2857142857142857,4,4,0.004191919191919191
RM0025,RM0179,0.677,4,1325000000.0,6,3,0.2,4,3,0.014626262626262654
RM0025,RM0176,0.683,3,100000000.0,2,4,0.047619047619047616,4,1,0.04897777777777779
RM0025,RM0090,0.63575,4,1250000000.0,4,4,0.09523809523809523,4,2,0.06557777777777773
RM0025,RM0118,0.7305,6,2500000000.0,6,4,0.15789473684210525,4,3,0.06265873015873014
RM0025,RM0123,0.6244999999999999,4,1050000000.0,6,3,0.13333333333333333,4,2,0.04728282828282826
RM0180,RM0239,0.6571428571428571,4,4275000000.0,7,4,0.13636363636363635,4,3,0.05322619047619037
RM0180,RM0159,0.65925,2,300000000.0,4,3,0.14285714285714285,3,2,0.03008333333333324
RM0180,RM0048,0.661,6,3650000000.0,10,3,0.29411764705882354,3,5,0.044174242424242394
RM0180,RM0011,0.6450000000000001,5,1325000000.0,7,4,0.15,4,3,0.006775641025640988
RM0180,RM0071,0.6448571428571429,3,1275000000.0,7,3,0.17647058823529413,4,3,0.03438333333333332
RM0180,RM0028,0.7155999999999999,2,525000000.0,5,3,0.1111111111111111,3,2,0.08374999999999988
RM0180,RM0162,0.5894,5,425000000.0,5,4,0.1,4,2,0.016083333333333227
RM0180,RM0109,0.695,4,1150000000.0,4,4,0.09523809523809523,4,2,0.046083333333333365
RM0180,RM0143,0.6225,5,1300000000.0,2,3,0.05555555555555555,3,1,0.01491666666666669
RM0180,RM0108,0.7045,5,1950000000.0,4,4,0.07407407407407407,4,2,0.03428333333333333
RM0180,RM0017,0.6305000000000001,3,1000000000.0,2,3,0.05555555555555555,3,1,0.005208333333333259
RM0180,RM0021,0.6807500000000001,5,3050000000.0,4,4,0.10526315789473684,3,2,0.028083333333333238
RM0180,RM0250,0.599,4,50000000.0,2,3,0.05,4,1,0.045825757575757575
RM0180,RM0203,0.626,5,1200000000.0,2,4,0.03333333333333333,4,1,0.0666287878787879
RM0180,RM0056,0.703,3,900000000.0,2,3,0.05263157894736842,4,1,0.008280303030303138
RM0180,RM0248,0.51,2,0.0,2,3,0.04,4,1,0.03879166666666667
RM0180,RM0081,0.6492857142857142,3,1075000000.0,7,4,0.15,4,3,0.01422435897435903
RM0180,RM0210,0.6275,4,100000000.0,2,4,0.05,4,1,0.047083333333333255
RM0180,RM0101,0.60375,5,500000000.0,4,4,0.125,4,2,0.03166666666666673
RM0180,RM0023,0.6811428571428572,4,2875000000.0,7,3,0.2,4,3,0.007202380952381016
RM0180,RM0049,0.6466363636363637,7,3125000000.0,11,4,0.19230769230769232,4,5,0.01749999999999985
RM0180,RM0026,0.8245,4,350000000.0,2,4,0.058823529411764705,3,1,0.03920833333333329
RM0180,RM0072,0.6682500000000001,5,3300000000.0,8,3,0.25,4,4,0.008694444444444449
RM0180,RM0189,0.716,5,1125000000.0,5,4,0.09090909090909091,4,2,0.06300641025641018
RM0180,RM0029,0.616,5,50000000.0,2,4,0.04,4,1,0.026965686274509792
RM0180,RM0244,0.6309999999999999,3,575000000.0,5,2,0.125,3,2,0.0044880952380952355
RM0180,RM0177,0.73,3,950000000.0,2,3,0.058823529411764705,3,1,0.010202380952381018
RM0180,RM0240,0.645,2,1200000000.0,2,4,0.045454545454545456,4,1,0.01633333333333331
RM0180,RM0114,0.6545,4,950000000.0,2,4,0.05,3,1,0.047901515151515084
RM0180,RM0191,0.738,1,150000000.0,2,3,0.06666666666666667,4,1,0.10008333333333341
RM0180,RM0093,0.5702499999999999,5,800000000.0,4,3,0.10526315789473684,4,2,0.0422499999999999
RM0180,RM0175,0.48750000000000004,3,0.0,2,3,0.045454545454545456,3,1,0.021083333333333343
RM0180,RM0252,0.6102857142857143,4,1375000000.0,7,4,0.14285714285714285,4,3,0.008683333333333265
RM0180,RM0231,0.6794,3,2325000000.0,5,4,0.09090909090909091,4,2,0.022916666666666696
RM0180,RM0150,0.637125,5,2700000000.0,8,3,0.23529411764705882,4,4,0.007280303030303137
RM0180,RM0055,0.6922857142857144,6,2075000000.0,7,4,0.11538461538461539,4,3,0.02676754385964908
RM0180,RM0058,0.5535000000000001,2,1050000000.0,4,3,0.13333333333333333,3,2,0.007583333333333386
RM0180,RM0007,0.5875,4,1050000000.0,4,4,0.09523809523809523,4,2,0.03279761904761902
RM0180,RM0216,0.659625,5,2475000000.0,8,3,0.11538461538461539,4,3,0.02117857142857138
RM0180,RM0238,0.61525,3,1500000000.0,4,4,0.10526315789473684,4,2,0.031916666666666704
RM0180,RM0003,0.6865,2,200000000.0,2,3,0.05,3,1,0.05355303030303027
RM0180,RM0013,0.768,5,850000000.0,2,3,0.047619047619047616,4,1,0.006462121212121197
RM0180,RM0059,0.6073333333333334,6,1950000000.0,6,4,0.12,4,3,0.02755392156862735
RM0180,RM0235,0.554,4,50000000.0,2,4,0.05263157894736842,4,1,0.002371212121212163
RM0180,RM0054,0.7316666666666668,4,4450000000.0,6,3,0.16666666666666666,4,3,0.03509848484848488
RM0180,RM0161,0.6989999999999998,5,2500000000.0,6,4,0.15,4,3,0.031006410256410266
RM0180,RM0229,0.6737500000000001,2,975000000.0,4,3,0.08,4,2,0.015030701754385922
RM0180,RM0036,0.6419999999999999,6,3050000000.0,8,3,0.17391304347826086,4,4,0.031208333333333282
RM0180,RM0166,0.673,2,1825000000.0,3,3,0.047619047619047616,4,1,0.05968333333333331
RM0180,RM0158,0.71,1,375000000.0,3,2,0.058823529411764705,4,1,0.021511904761904788
RM0180,RM0251,0.789,5,1200000000.0,3,4,0.04,4,1,0.03955392156862747
RM0180,RM0221,0.5245,1,1000000000.0,2,1,0.07142857142857142,3,1,0.020333333333333314
RM0180,RM0020,0.7465,3,400000000.0,2,3,0.05555555555555555,3,1,0.02720833333333328
RM0180,RM0083,0.7475,4,500000000.0,2,3,0.041666666666666664,4,1,0.004449999999999954
RM0180,RM0095,0.7035714285714286,5,2925000000.0,7,4,0.15,4,3,0.08975
RM0180,RM0223,0.6214999999999999,4,1300000000.0,2,4,0.05555555555555555,3,1,0.09979166666666672
RM0180,RM0148,0.65875,5,350000000.0,4,3,0.1,4,2,0.03353787878787884
RM0180,RM0111,0.724,2,500000000.0,2,3,0.058823529411764705,3,1,0.06179166666666669
RM0180,RM0094,0.731,4,1300000000.0,4,4,0.10526315789473684,4,2,0.017189393939394004
RM0180,RM0246,0.6917142857142858,4,2450000000.0,7,3,0.17647058823529413,3,3,0.0617833333333333
RM0180,RM0247,0.7025,6,1325000000.0,6,4,0.13043478260869565,4,3,0.0006041666666667389
RM0180,RM0225,0.6976666666666667,4,325000000.0,3,4,0.05263157894736842,4,1,0.05008333333333326
RM0180,RM0051,0.645,4,1500000000.0,4,4,0.125,3,2,0.009202380952381017
RM0180,RM0133,0.5456666666666666,1,100000000.0,3,1,0.07142857142857142,3,1,0.01371666666666671
RM0180,RM0224,0.5025000000000001,2,0.0,2,4,0.05,4,1,0.007283333333333308
RM0180,RM0146,0.685,5,1900000000.0,6,4,0.13636363636363635,4,3,0.01884803921568623
RM0180,RM0207,0.67325,4,450000000.0,4,4,0.1111111111111111,4,2,0.008583333333333276
RM0180,RM0237,0.6965,3,1050000000.0,2,3,0.05,4,1,0.002083333333333326
RM0180,RM0134,0.642,4,850000000.0,3,3,0.043478260869565216,4,1,0.005988095238095292
RM0180,RM0096,0.5860000000000001,4,500000000.0,2,4,0.05,4,1,0.0029999999999998916
RM0180,RM0202,0.6058,5,1325000000.0,5,4,0.1,4,2,0.022440476190476177
RM0180,RM0016,0.6828000000000001,5,475000000.0,5,4,0.09090909090909091,3,2,0.015630952380952357
RM0180,RM0232,0.6381818181818181,7,4050000000.0,11,4,0.21739130434782608,4,5,0.04574999999999996
RM0180,RM0145,0.6233333333333333,4,3175000000.0,12,4,0.21739130434782608,4,5,0.006027777777777854
RM0180,RM0027,0.6045,7,500000000.0,4,4,0.07142857142857142,4,2,0.0039469696969696155
RM0180,RM0152,0.7193333333333333,5,275000000.0,3,4,0.047619047619047616,3,1,0.023666666666666725
RM0180,RM0065,0.711,5,125000000.0,2,4,0.045454545454545456,4,1,0.04316025641025634
RM0180,RM0018,0.57525,2,800000000.0,4,4,0.11764705882352941,4,2,0.009361111111111153
RM0180,RM0170,0.5900000000000001,5,500000000.0,2,4,0.03571428571428571,4,1,0.004566666666666719
RM0180,RM0008,0.8085,5,2000000000.0,2,3,0.058823529411764705,3,1,0.03430555555555559
RM0180,RM0077,0.62875,4,1500000000.0,4,2,0.125,4,2,0.01451190476190467
RM0180,RM0124,0.6453333333333333,2,725000000.0,3,3,0.05,4,1,0.01041666666666674
RM0180,RM0155,0.6075,2,100000000.0,2,3,0.058823529411764705,4,1,0.07177380952380963
RM0180,RM0260,0.6607500000000001,3,750000000.0,4,3,0.13333333333333333,4,2,0.0009166666666666767
RM0180,RM0187,0.6243333333333333,5,2550000000.0,6,4,0.17647058823529413,4,3,0.005805555555555619
RM0180,RM0153,0.733,6,2300000000.0,4,4,0.1,3,2,0.015224358974359031
RM0180,RM0135,0.7324999999999999,4,1075000000.0,2,3,0.05555555555555555,4,1,0.006027777777777854
RM0180,RM0206,0.7365,5,275000000.0,2,4,0.043478260869565216,4,1,0.02536904761904757
RM0180,RM0073,0.6526666666666666,4,250000000.0,3,3,0.043478260869565216,4,1,0.09172619047619035
RM0180,RM0119,0.7085,4,1525000000.0,4,4,0.10526315789473684,3,2,0.07528333333333326
RM0180,RM0022,0.7685,5,1750000000.0,2,4,0.04,4,1,0.0823186274509804
RM0180,RM0142,0.6105,4,1900000000.0,6,3,0.17647058823529413,4,3,0.04021666666666668
RM0180,RM0254,0.7595000000000001,3,400000000.0,2,3,0.0625,2,1,0.01474999999999993
RM0180,RM0079,0.666125,6,2425000000.0,8,4,0.2,4,4,0.03129761904761896
RM0180,RM0067,0.7385,4,2500000000.0,6,4,0.15,4,3,0.0036089743589744483
RM0180,RM0070,0.698,4,725000000.0,3,3,0.05263157894736842,4,1,0.013805555555555515
RM0180,RM0047,0.6181666666666666,5,2350000000.0,6,4,0.11538461538461539,4,3,0.00725000000000009
RM0180,RM0062,0.6705000000000001,4,1375000000.0,4,4,0.11764705882352941,4,2,0.05383333333333329
RM0180,RM0080,0.7835000000000001,5,1300000000.0,2,4,0.047619047619047616,4,1,0.02181060606060603
RM0180,RM0010,0.6699999999999999,2,1100000000.0,2,2,0.0625,4,1,0.009916666666666685
RM0180,RM0024,0.7475,5,300000000.0,2,4,0.041666666666666664,4,1,0.049869047619047535
RM0180,RM0103,0.671,3,200000000.0,2,3,0.0625,4,1,0.04641666666666666
RM0180,RM0046,0.5449999999999999,3,50000000.0,2,4,0.041666666666666664,3,1,0.05508333333333326
RM0180,RM0228,0.5905,2,50000000.0,2,2,0.058823529411764705,4,1,0.01908333333333323
RM0180,RM0167,0.774,5,1300000000.0,3,4,0.04,4,1,0.036612745098039134
RM0180,RM0043,0.66325,2,1550000000.0,4,3,0.14285714285714285,3,2,0.012683333333333269
RM0180,RM0194,0.671,2,1300000000.0,2,4,0.047619047619047616,4,1,0.023833333333333262
RM0180,RM0245,0.475,4,0.0,2,4,0.045454545454545456,4,1,0.0846858974358975
RM0180,RM0006,0.714,3,900000000.0,2,3,0.0625,3,1,0.04265476190476192
RM0180,RM0125,0.712,4,1500000000.0,2,3,0.05263157894736842,4,1,0.05848333333333333
RM0180,RM0219,0.696,2,550000000.0,2,2,0.05263157894736842,4,1,0.02458333333333329
RM0180,RM0099,0.7353999999999999,5,2400000000.0,10,4,0.23529411764705882,4,4,0.06574999999999998
RM0180,RM0160,0.673,4,425000000.0,4,3,0.1,4,2,0.0709294871794871
RM0180,RM0198,0.6475,5,200000000.0,2,4,0.03571428571428571,4,1,0.0455119047619047
RM0180,RM0209,0.722,1,900000000.0,2,2,0.058823529411764705,4,1,0.054194444444444434
RM0180,RM0165,0.6194999999999999,3,1100000000.0,2,2,0.0625,3,1,0.04425000000000012
RM0180,RM0088,0.585,4,1000000000.0,2,4,0.04,4,1,0.014833333333333254
RM0180,RM0186,0.657375,5,1850000000.0,8,4,0.21052631578947367,4,4,0.016416666666666524
RM0180,RM0078,0.6708000000000001,6,1475000000.0,5,4,0.09090909090909091,4,2,0.008583333333333276
RM0180,RM0201,0.6512,4,575000000.0,5,3,0.125,4,2,0.013797619047619003
RM0180,RM0137,0.6553333333333333,6,2525000000.0,9,4,0.15384615384615385,4,4,0.01703787878787877
RM0180,RM0074,0.6776666666666666,2,325000000.0,3,3,0.05555555555555555,4,1,0.057958333333333334
RM0180,RM0039,0.6679999999999999,4,950000000.0,4,4,0.10526315789473684,4,2,0.027553030303030357
RM0180,RM0176,0.6142500000000001,4,1250000000.0,4,4,0.08695652173913043,4,2,0.02561666666666662
RM0180,RM0090,0.66225,4,1125000000.0,4,4,0.08333333333333333,4,2,0.04221666666666657
RM0180,RM0118,0.6695,5,850000000.0,4,4,0.08695652173913043,4,2,0.03929761904761897
RM0180,RM0123,0.562,3,200000000.0,2,3,0.05263157894736842,4,1,0.07064393939393943
RM0239,RM0074,0.653,2,1100000000.0,2,5,0.047619047619047616,4,1,0.0047321428571429625
RM0239,RM0159,0.667,2,200000000.0,2,4,0.05555555555555555,3,1,0.02314285714285713
RM0239,RM0048,0.6125,2,1100000000.0,2,4,0.041666666666666664,3,1,0.009051948051947978
RM0239,RM0011,0.6936249999999999,5,3850000000.0,8,5,0.18181818181818182,4,4,0.04645054945054938
RM0239,RM0040,0.7236250000000001,5,2400000000.0,8,6,0.16666666666666666,4,4,0.07864285714285701
RM0239,RM0172,0.7305555555555555,6,1550000000.0,9,5,0.16,4,4,0.041330357142857044
RM0239,RM0071,0.6884,2,2100000000.0,5,4,0.09523809523809523,4,2,0.01884285714285705
RM0239,RM0028,0.7433333333333333,4,3950000000.0,6,5,0.15,3,3,0.03052380952380951
RM0239,RM0162,0.6545,3,1200000000.0,2,5,0.041666666666666664,4,1,0.037142857142857144
RM0239,RM0109,0.69825,3,975000000.0,4,6,0.08333333333333333,4,2,0.09930952380952374
RM0239,RM0174,0.7315,3,1250000000.0,2,4,0.05263157894736842,4,1,0.07580952380952377
RM0239,RM0143,0.621,3,1300000000.0,2,5,0.047619047619047616,3,1,0.06814285714285706
RM0239,RM0108,0.6971999999999999,8,625000000.0,5,6,0.06666666666666667,4,2,0.01894285714285704
RM0239,RM0030,0.6835,2,1150000000.0,2,4,0.05,3,1,0.04814285714285704
RM0239,RM0017,0.6453333333333334,6,1625000000.0,6,4,0.15789473684210525,3,3,0.04801785714285711
RM0239,RM0021,0.6375,5,2150000000.0,4,6,0.09090909090909091,3,2,0.025142857142857133
RM0239,RM0203,0.6876666666666665,6,2825000000.0,9,6,0.13333333333333333,4,4,0.013402597402597527
RM0239,RM0056,0.651,5,650000000.0,2,5,0.045454545454545456,4,1,0.06150649350649351
RM0239,RM0084,0.7265,2,1100000000.0,2,4,0.05,2,1,0.041732142857142884
RM0239,RM0248,0.7653333333333333,5,2375000000.0,6,5,0.11538461538461539,4,3,0.09201785714285704
RM0239,RM0081,0.475,3,1000000000.0,2,6,0.04,4,1,0.0674505494505494
RM0239,RM0197,0.719,5,1500000000.0,4,6,0.08,4,2,0.05707619047619039
RM0239,RM0210,0.7253333333333334,4,1400000000.0,6,6,0.14285714285714285,4,3,0.006142857142857117
RM0239,RM0101,0.8260000000000001,4,825000000.0,2,5,0.05,4,1,0.0848928571428571
RM0239,RM0049,0.6343846153846155,8,5700000000.0,13,6,0.21428571428571427,4,6,0.03572619047619052
RM0239,RM0026,0.69575,5,925000000.0,4,6,0.10526315789473684,3,2,0.014017857142857082
RM0239,RM0072,0.64,2,1200000000.0,2,5,0.045454545454545456,4,1,0.06192063492063482
RM0239,RM0189,0.7198333333333333,7,5150000000.0,12,6,0.2857142857142857,4,6,0.009780219780219812
RM0239,RM0107,0.8155,2,450000000.0,2,3,0.05263157894736842,4,1,0.01757142857142857
RM0239,RM0029,0.7583333333333333,6,925000000.0,3,6,0.03571428571428571,4,1,0.02626050420168058
RM0239,RM0244,0.7193333333333335,5,2500000000.0,6,4,0.16666666666666666,3,3,0.05771428571428561
RM0239,RM0240,0.6775000000000001,4,2525000000.0,6,6,0.13043478260869565,4,3,0.06955952380952368
RM0239,RM0114,0.7133333333333334,6,500000000.0,3,5,0.043478260869565216,3,1,0.005324675324675288
RM0239,RM0175,0.6831666666666667,4,2600000000.0,6,5,0.13043478260869565,3,3,0.07430952380952371
RM0239,RM0220,0.5965,2,500000000.0,2,3,0.058823529411764705,3,1,0.15814285714285703
RM0239,RM0252,0.6940769230769231,6,3525000000.0,13,6,0.2857142857142857,4,6,0.044542857142857106
RM0239,RM0231,0.6788000000000001,6,4550000000.0,10,6,0.22727272727272727,4,5,0.07614285714285707
RM0239,RM0093,0.7557499999999999,5,1375000000.0,4,5,0.09090909090909091,4,2,0.010976190476190473
RM0239,RM0150,0.63775,3,3500000000.0,4,5,0.09090909090909091,4,2,0.06050649350649351
RM0239,RM0055,0.6876666666666665,7,3675000000.0,6,6,0.10344827586206896,4,3,0.026458646616541293
RM0239,RM0156,0.7206363636363636,6,2800000000.0,11,5,0.22727272727272727,4,5,0.011357142857142732
